b43	b32	b21	b10	syl
d	u	l	ț	false
d	u	m	b	false
d	u	m	d	false
d	u	m	e	false
d	u	m	e	true
d	u	m	i	false
d	u	m	i	true
d	u	m	n	false
d	u	m	p	false
d	u	m	u	false
d	u	m	u	true
d	u	n	a	false
d	u	n	a	true
d	u	n	c	false
d	u	n	d	false
d	u	n	e	false
d	u	n	e	true
d	u	n	g	false
d	u	n	i	false
d	u	n	i	true
d	u	n	s	false
d	u	n	u	false
d	u	n	u	true
d	u	n	â	false
d	u	n	ă	false
d	u	n	ă	true
d	u	o	d	false
d	u	o	l	false
d	u	o	p	false
d	u	o	t	false
d	u	o	u	false
d	u	o	u	true
d	u	p	a	false
d	u	p	a	true
d	u	p	l	false
d	u	p	u	true
d	u	p	â	false
d	u	p	ă	false
d	u	p	ă	true
d	u	r	a	false
d	u	r	a	true
d	u	r	b	false
d	u	r	c	false
d	u	r	d	false
d	u	r	e	false
d	u	r	e	true
d	u	r	i	false
d	u	r	i	true
d	u	r	l	false
d	u	r	o	false
d	u	r	o	true
d	u	r	u	false
d	u	r	u	true
d	u	r	z	false
d	u	r	â	false
d	u	r	ă	false
d	u	r	ă	true
d	u	r	ș	false
d	u	s	e	false
d	u	s	e	true
d	u	s	i	true
d	u	s	t	false
d	u	s	u	false
d	u	s	u	true
d	u	t	a	true
d	u	t	c	false
d	u	t	e	false
d	u	t	e	true
d	u	u	l	false
d	u	u	m	true
d	u	u	r	false
d	u	v	e	false
d	u	v	e	true
d	u	v	i	false
d	u	v	i	true
d	u	v	o	false
d	u	v	o	true
d	u	v	u	false
d	u	v	u	true
d	u	z	b	false
d	u	z	e	false
d	u	z	e	true
d	u	z	i	false
d	u	z	i	true
d	u	â	n	false
d	u	ș	a	false
d	u	ș	a	true
d	u	ș	c	false
d	u	ș	e	false
d	u	ș	e	true
d	u	ș	i	false
d	u	ș	i	true
d	u	ș	m	false
d	u	ș	t	false
d	u	ș	u	false
d	u	ș	u	true
d	u	ț	e	false
d	u	ț	e	true
d	u	ț	i	false
d	u	ț	i	true
d	u	ț	u	false
d	u	ț	u	true
d	v	a	d	false
d	v	a	n	false
d	v	e	b	false
d	v	e	c	true
d	v	e	n	true
d	v	e	r	false
d	v	e	r	true
d	v	e	s	false
d	v	e	s	true
d	v	e	z	false
d	v	i	c	false
d	v	i	e	false
d	v	i	ș	false
d	v	o	a	true
d	v	o	d	false
d	v	o	n	false
d	v	o	r	false
d	w	i	g	false
d	z	i	n	false
d	z	o	l	false
d	â	b	â	false
d	â	c	e	false
d	â	c	u	false
d	â	c	u	true
d	â	g	a	true
d	â	i	a	false
d	â	i	a	true
d	â	i	e	false
d	â	i	e	true
d	â	i	n	false
d	â	i	r	false
d	â	i	s	false
d	â	i	t	false
d	â	i	ș	false
d	â	i	ț	false
d	â	l	c	false
d	â	l	m	false
d	â	m	b	false
d	â	n	c	false
d	â	n	e	false
d	â	n	e	true
d	â	n	s	false
d	â	n	ș	false
d	â	r	a	false
d	â	r	d	false
d	â	r	e	false
d	â	r	e	true
d	â	r	i	false
d	â	r	i	true
d	â	r	j	false
d	â	r	l	false
d	â	r	m	false
d	â	r	s	false
d	â	r	u	false
d	â	r	u	true
d	â	r	v	false
d	â	r	z	false
d	â	r	â	false
d	â	r	â	true
d	â	r	ă	false
d	ă	b	i	true
d	ă	b	ă	true
d	ă	c	a	false
d	ă	c	a	true
d	ă	c	e	false
d	ă	c	e	true
d	ă	c	i	false
d	ă	c	i	true
d	ă	c	u	false
d	ă	c	u	true
d	ă	c	ă	true
d	ă	d	a	true
d	ă	d	e	false
d	ă	d	e	true
d	ă	d	u	false
d	ă	d	u	true
d	ă	d	ă	true
d	ă	f	u	true
d	ă	g	i	false
d	ă	g	i	true
d	ă	i	a	false
d	ă	i	a	true
d	ă	i	c	false
d	ă	i	e	false
d	ă	i	e	true
d	ă	i	l	false
d	ă	i	n	false
d	ă	i	o	false
d	ă	i	r	false
d	ă	i	s	false
d	ă	i	t	false
d	ă	i	u	false
d	ă	i	u	true
d	ă	i	ș	false
d	ă	i	ț	false
d	ă	j	d	false
d	ă	l	a	false
d	ă	l	a	true
d	ă	l	b	false
d	ă	l	c	false
d	ă	l	e	false
d	ă	l	i	false
d	ă	l	i	true
d	ă	l	m	false
d	ă	l	n	false
d	ă	l	t	false
d	ă	l	ț	false
d	ă	m	a	false
d	ă	m	a	true
d	ă	m	i	false
d	ă	m	â	false
d	ă	n	a	false
d	ă	n	a	true
d	ă	n	c	false
d	ă	n	d	false
d	ă	n	e	false
d	ă	n	e	true
d	ă	n	g	false
d	ă	n	i	false
d	ă	n	i	true
d	ă	n	o	false
d	ă	n	ă	false
d	ă	n	ă	true
d	ă	n	ț	false
d	ă	o	i	false
d	ă	o	i	true
d	ă	o	l	false
d	ă	p	a	false
d	ă	p	a	true
d	ă	p	o	false
d	ă	p	â	false
d	ă	p	ă	false
d	ă	p	ă	true
d	ă	r	a	false
d	ă	r	a	true
d	ă	r	e	false
d	ă	r	e	true
d	ă	r	i	false
d	ă	r	i	true
d	ă	r	n	false
d	ă	r	o	false
d	ă	r	o	true
d	ă	r	u	false
d	ă	r	u	true
d	ă	r	â	false
d	ă	r	â	true
d	ă	r	ă	false
d	ă	r	ă	true
d	ă	s	c	false
d	ă	s	t	false
d	ă	t	i	true
d	ă	t	o	false
d	ă	t	o	true
d	ă	t	u	false
d	ă	t	u	true
d	ă	t	ă	true
d	ă	u	g	false
d	ă	u	l	false
d	ă	u	n	false
d	ă	u	ș	false
d	ă	u	ț	false
d	ă	v	e	false
d	ă	v	e	true
d	ă	v	i	false
d	ă	v	i	true
d	ă	ș	e	false
d	ă	ș	i	false
d	ă	ș	i	true
d	ă	ș	o	false
d	ă	ș	t	false
d	ă	ț	e	false
d	ă	ț	e	true
d	ă	ț	i	false
d	ă	ț	i	true
d	ă	ț	o	false
d	ă	ț	o	true
d	ă	ț	u	false
d	ă	ț	u	true
d	ș	a	f	false
d	ș	a	f	true
e	a	a	m	false
e	a	b	a	true
e	a	b	e	false
e	a	b	i	false
e	a	b	i	true
e	a	b	o	false
e	a	b	o	true
e	a	b	r	false
e	a	b	s	false
e	a	b	u	false
e	a	b	u	true
e	a	b	ă	false
e	a	b	ă	true
e	a	c	a	true
e	a	c	c	false
e	a	c	e	true
e	a	c	h	false
e	a	c	i	false
e	a	c	i	true
e	a	c	l	false
e	a	c	o	false
e	a	c	o	true
e	a	c	p	false
e	a	c	r	false
e	a	c	t	false
e	a	c	u	false
e	a	c	u	true
e	a	c	â	false
e	a	c	â	true
e	a	c	ă	false
e	a	c	ă	true
e	a	c	ș	false
e	a	c	ț	false
e	a	d	a	false
e	a	d	e	false
e	a	d	e	true
e	a	d	i	true
e	a	d	m	false
e	a	d	o	false
e	a	d	o	true
e	a	d	u	false
e	a	d	u	true
e	a	e	l	false
e	a	e	r	false
e	a	f	c	false
e	a	f	e	true
e	a	f	i	false
e	a	f	i	true
e	a	f	l	false
e	a	f	r	false
e	a	f	u	false
e	a	f	u	true
e	a	f	ă	false
e	a	f	ă	true
e	a	g	a	true
e	a	g	h	false
e	a	g	i	false
e	a	g	i	true
e	a	g	l	false
e	a	g	n	false
e	a	g	o	false
e	a	g	o	true
e	a	g	r	false
e	a	g	u	false
e	a	g	u	true
e	a	g	ă	false
e	a	g	ă	true
e	a	h	l	false
e	a	h	n	false
e	a	h	t	false
e	a	h	u	false
e	a	h	u	true
e	a	i	e	true
e	a	i	n	false
e	a	i	o	true
e	a	i	r	false
e	a	i	u	false
e	a	i	u	true
e	a	j	m	false
e	a	j	u	false
e	a	j	u	true
e	a	j	ă	false
e	a	j	ă	true
e	a	l	a	false
e	a	l	a	true
e	a	l	b	false
e	a	l	c	false
e	a	l	e	false
e	a	l	e	true
e	a	l	g	false
e	a	l	i	false
e	a	l	i	true
e	a	l	m	false
e	a	l	n	false
e	a	l	o	false
e	a	l	o	true
e	a	l	t	false
e	a	l	u	false
e	a	l	u	true
e	a	l	â	false
e	a	l	â	true
e	a	l	ă	false
e	a	l	ă	true
e	a	l	ț	false
e	a	m	a	false
e	a	m	a	true
e	a	m	b	false
e	a	m	c	false
e	a	m	e	false
e	a	m	e	true
e	a	m	g	false
e	a	m	i	false
e	a	m	i	true
e	a	m	l	false
e	a	m	n	false
e	a	m	p	false
e	a	m	u	false
e	a	m	u	true
e	a	m	ă	false
e	a	m	ă	true
e	a	m	ț	false
e	a	n	a	false
e	a	n	a	true
e	a	n	c	false
e	a	n	d	false
e	a	n	e	false
e	a	n	e	true
e	a	n	g	false
e	a	n	i	false
e	a	n	i	true
e	a	n	o	true
e	a	n	t	false
e	a	n	u	false
e	a	n	u	true
e	a	n	ț	false
e	a	o	m	false
e	a	o	r	false
e	a	o	ș	false
e	a	p	a	false
e	a	p	a	true
e	a	p	c	false
e	a	p	e	false
e	a	p	i	true
e	a	p	l	false
e	a	p	o	false
e	a	p	r	false
e	a	p	s	false
e	a	p	t	false
e	a	p	u	false
e	a	p	u	true
e	a	p	ă	false
e	a	p	ă	true
e	a	p	ș	false
e	a	p	ț	false
e	a	r	a	false
e	a	r	a	true
e	a	r	b	false
e	a	r	c	false
e	a	r	c	true
e	a	r	d	false
e	a	r	e	false
e	a	r	e	true
e	a	r	f	false
e	a	r	g	false
e	a	r	i	false
e	a	r	i	true
e	a	r	m	false
e	a	r	n	false
e	a	r	o	true
e	a	r	p	false
e	a	r	s	false
e	a	r	t	false
e	a	r	u	false
e	a	r	u	true
e	a	r	ă	false
e	a	r	ș	false
e	a	s	c	false
e	a	s	e	false
e	a	s	e	true
e	a	s	f	false
e	a	s	i	true
e	a	s	l	false
e	a	s	m	false
e	a	s	n	false
e	a	s	o	false
e	a	s	o	true
e	a	s	t	false
e	a	s	u	false
e	a	s	u	true
e	a	t	a	false
e	a	t	a	true
e	a	t	c	false
e	a	t	e	false
e	a	t	e	true
e	a	t	i	false
e	a	t	i	true
e	a	t	l	false
e	a	t	m	false
e	a	t	o	false
e	a	t	o	true
e	a	t	r	false
e	a	t	u	false
e	a	t	u	true
e	a	t	â	false
e	a	u	a	true
e	a	u	d	false
e	a	u	l	false
e	a	u	n	false
e	a	u	r	false
e	a	u	r	true
e	a	u	t	false
e	a	u	z	false
e	a	u	ș	false
e	a	v	e	false
e	a	v	e	true
e	a	v	i	false
e	a	v	i	true
e	a	v	o	false
e	a	v	o	true
e	a	v	u	false
e	a	v	u	true
e	a	v	ă	false
e	a	v	ă	true
e	a	z	e	false
e	a	z	e	true
e	a	z	n	false
e	a	z	u	false
e	a	z	u	true
e	a	z	ă	true
e	a	î	n	false
e	a	î	n	true
e	a	ș	a	true
e	a	ș	c	false
e	a	ș	e	false
e	a	ș	e	true
e	a	ș	i	true
e	a	ș	n	false
e	a	ș	t	false
e	a	ț	a	true
e	a	ț	e	false
e	a	ț	e	true
e	a	ț	i	false
e	a	ț	i	true
e	a	ț	u	false
e	a	ț	u	true
e	a	ț	ă	true
e	b	a	b	false
e	b	a	c	false
e	b	a	i	false
e	b	a	i	true
e	b	a	l	false
e	b	a	l	true
e	b	a	n	false
e	b	a	n	true
e	b	a	p	false
e	b	a	r	false
e	b	a	r	true
e	b	a	s	false
e	b	a	t	false
e	b	a	v	false
e	b	a	z	false
e	b	a	ș	false
e	b	a	ț	false
e	b	d	o	true
e	b	e	a	false
e	b	e	a	true
e	b	e	c	false
e	b	e	d	false
e	b	e	e	false
e	b	e	e	true
e	b	e	f	false
e	b	e	g	false
e	b	e	i	false
e	b	e	i	true
e	b	e	l	false
e	b	e	n	false
e	b	e	n	true
e	b	e	r	false
e	b	e	r	true
e	b	e	s	false
e	b	e	t	false
e	b	e	u	false
e	b	e	u	true
e	b	e	z	false
e	b	e	ș	false
e	b	e	ș	true
e	b	i	a	false
e	b	i	a	true
e	b	i	c	false
e	b	i	e	false
e	b	i	e	true
e	b	i	f	false
e	b	i	i	true
e	b	i	l	false
e	b	i	n	false
e	b	i	n	true
e	b	i	o	true
e	b	i	r	false
e	b	i	s	false
e	b	i	s	true
e	b	i	t	false
e	b	i	t	true
e	b	i	ș	false
e	b	i	ț	false
e	b	l	a	false
e	b	l	a	true
e	b	l	e	false
e	b	l	e	true
e	b	l	i	true
e	b	l	o	false
e	b	l	o	true
e	b	l	u	true
e	b	l	â	false
e	b	l	ă	false
e	b	l	ă	true
e	b	n	i	false
e	b	n	i	true
e	b	o	a	true
e	b	o	b	false
e	b	o	c	false
e	b	o	f	false
e	b	o	i	false
e	b	o	i	true
e	b	o	l	false
e	b	o	n	false
e	b	o	r	false
e	b	o	r	true
e	b	o	t	false
e	b	o	u	false
e	b	o	u	true
e	b	o	ș	false
e	b	r	a	false
e	b	r	a	true
e	b	r	e	false
e	b	r	e	true
e	b	r	i	false
e	b	r	i	true
e	b	r	o	false
e	b	r	o	true
e	b	r	u	false
e	b	r	u	true
e	b	r	â	false
e	b	r	ă	false
e	b	r	ă	true
e	b	u	c	false
e	b	u	i	false
e	b	u	i	true
e	b	u	l	false
e	b	u	l	true
e	b	u	m	false
e	b	u	n	false
e	b	u	r	false
e	b	u	r	true
e	b	u	s	false
e	b	u	t	false
e	b	u	u	false
e	b	u	u	true
e	b	u	z	false
e	b	u	ș	false
e	b	â	n	false
e	b	â	n	true
e	b	ă	d	false
e	b	ă	g	false
e	b	ă	l	false
e	b	ă	l	true
e	b	ă	n	false
e	b	ă	r	false
e	b	ă	r	true
e	b	ă	t	false
e	b	ă	u	true
e	c	a	b	false
e	c	a	c	false
e	c	a	d	false
e	c	a	e	true
e	c	a	f	false
e	c	a	g	false
e	c	a	i	false
e	c	a	i	true
e	c	a	l	false
e	c	a	l	true
e	c	a	m	false
e	c	a	m	true
e	c	a	n	false
e	c	a	n	true
e	c	a	p	false
e	c	a	p	true
e	c	a	r	false
e	c	a	r	true
e	c	a	s	false
e	c	a	s	true
e	c	a	t	false
e	c	a	u	false
e	c	a	u	true
e	c	a	v	false
e	c	a	z	false
e	c	a	ș	false
e	c	a	ț	false
e	c	c	i	false
e	c	c	i	true
e	c	d	o	true
e	c	e	a	false
e	c	e	a	true
e	c	e	b	false
e	c	e	d	false
e	c	e	e	true
e	c	e	i	false
e	c	e	i	true
e	c	e	l	false
e	c	e	m	true
e	c	e	n	false
e	c	e	n	true
e	c	e	p	false
e	c	e	p	true
e	c	e	r	false
e	c	e	r	true
e	c	e	s	false
e	c	e	t	false
e	c	e	u	false
e	c	e	u	true
e	c	e	v	false
e	c	e	z	false
e	c	e	ș	false
e	c	e	ș	true
e	c	e	ț	false
e	c	f	i	false
e	c	f	i	true
e	c	h	e	false
e	c	h	e	true
e	c	h	i	false
e	c	h	i	true
e	c	h	n	false
e	c	h	u	false
e	c	i	a	false
e	c	i	a	true
e	c	i	b	false
e	c	i	c	false
e	c	i	d	false
e	c	i	e	false
e	c	i	e	true
e	c	i	f	false
e	c	i	g	false
e	c	i	i	false
e	c	i	i	true
e	c	i	l	false
e	c	i	m	false
e	c	i	n	false
e	c	i	n	true
e	c	i	o	false
e	c	i	o	true
e	c	i	p	false
e	c	i	r	false
e	c	i	r	true
e	c	i	s	false
e	c	i	s	true
e	c	i	t	false
e	c	i	u	false
e	c	i	u	true
e	c	i	v	false
e	c	i	z	false
e	c	i	ș	false
e	c	i	ș	true
e	c	i	ț	false
e	c	k	e	false
e	c	k	e	true
e	c	k	u	false
e	c	k	u	true
e	c	l	a	false
e	c	l	a	true
e	c	l	e	false
e	c	l	e	true
e	c	l	i	false
e	c	l	i	true
e	c	l	o	true
e	c	l	r	false
e	c	l	u	false
e	c	l	u	true
e	c	l	ă	true
e	c	m	e	true
e	c	m	ă	true
e	c	n	e	true
e	c	o	a	false
e	c	o	a	true
e	c	o	b	false
e	c	o	c	false
e	c	o	c	true
e	c	o	d	false
e	c	o	e	true
e	c	o	f	false
e	c	o	g	false
e	c	o	g	true
e	c	o	i	false
e	c	o	i	true
e	c	o	j	false
e	c	o	l	false
e	c	o	l	true
e	c	o	m	false
e	c	o	m	true
e	c	o	n	false
e	c	o	n	true
e	c	o	o	false
e	c	o	o	true
e	c	o	p	false
e	c	o	p	true
e	c	o	r	false
e	c	o	r	true
e	c	o	s	false
e	c	o	s	true
e	c	o	t	false
e	c	o	u	false
e	c	o	u	true
e	c	o	v	false
e	c	o	z	false
e	c	o	ș	false
e	c	p	a	true
e	c	r	a	false
e	c	r	a	true
e	c	r	e	false
e	c	r	e	true
e	c	r	i	false
e	c	r	i	true
e	c	r	o	false
e	c	r	o	true
e	c	r	u	false
e	c	r	u	true
e	c	r	â	false
e	c	r	ă	false
e	c	s	e	false
e	c	s	e	true
e	c	s	u	false
e	c	s	u	true
e	c	t	a	false
e	c	t	a	true
e	c	t	e	false
e	c	t	e	true
e	c	t	i	false
e	c	t	i	true
e	c	t	o	false
e	c	t	o	true
e	c	t	r	false
e	c	t	u	false
e	c	t	u	true
e	c	t	â	false
e	c	t	ă	false
e	c	t	ă	true
e	c	u	a	false
e	c	u	a	true
e	c	u	b	false
e	c	u	c	false
e	c	u	g	false
e	c	u	i	false
e	c	u	i	true
e	c	u	l	false
e	c	u	l	true
e	c	u	m	false
e	c	u	m	true
e	c	u	n	false
e	c	u	n	true
e	c	u	p	false
e	c	u	r	false
e	c	u	r	true
e	c	u	s	false
e	c	u	s	true
e	c	u	t	false
e	c	u	v	false
e	c	u	z	false
e	c	u	ș	false
e	c	u	ș	true
e	c	u	ț	false
e	c	v	a	false
e	c	v	a	true
e	c	v	e	false
e	c	v	e	true
e	c	v	i	false
e	c	v	i	true
e	c	v	â	false
e	c	v	ă	false
e	c	v	ă	true
e	c	z	e	true
e	c	â	m	false
e	c	â	m	true
e	c	â	n	false
e	c	â	n	true
e	c	â	ș	true
e	c	ă	c	false
e	c	ă	d	false
e	c	ă	i	false
e	c	ă	i	true
e	c	ă	j	false
e	c	ă	l	false
e	c	ă	l	true
e	c	ă	n	false
e	c	ă	p	false
e	c	ă	r	false
e	c	ă	r	true
e	c	ă	s	false
e	c	ă	t	false
e	c	ă	u	false
e	c	ă	u	true
e	c	ă	z	false
e	c	ă	ț	false
e	c	ș	i	false
e	c	ș	i	true
e	c	ț	i	false
e	c	ț	i	true
e	c	ț	o	true
e	d	a	b	false
e	d	a	c	false
e	d	a	c	true
e	d	a	f	false
e	d	a	g	false
e	d	a	l	false
e	d	a	m	false
e	d	a	n	false
e	d	a	n	true
e	d	a	r	false
e	d	a	s	false
e	d	a	t	false
e	d	a	ș	false
e	d	a	ț	false
e	d	e	a	false
e	d	e	a	true
e	d	e	b	false
e	d	e	c	false
e	d	e	e	true
e	d	e	f	false
e	d	e	g	false
e	d	e	i	false
e	d	e	i	true
e	d	e	l	false
e	d	e	l	true
e	d	e	m	false
e	d	e	m	true
e	d	e	n	false
e	d	e	n	true
e	d	e	p	false
e	d	e	p	true
e	d	e	r	false
e	d	e	r	true
e	d	e	s	false
e	d	e	s	true
e	d	e	t	false
e	d	e	u	false
e	d	e	u	true
e	d	e	v	false
e	d	e	z	false
e	d	e	z	true
e	d	e	ș	false
e	d	e	ș	true
e	d	e	ț	false
e	d	h	i	true
e	d	i	a	false
e	d	i	a	true
e	d	i	b	false
e	d	i	c	false
e	d	i	c	true
e	d	i	d	false
e	d	i	e	false
e	d	i	e	true
e	d	i	f	false
e	d	i	g	false
e	d	i	i	false
e	d	i	i	true
e	d	i	j	false
e	d	i	l	false
e	d	i	m	false
e	d	i	n	false
e	d	i	n	true
e	d	i	o	false
e	d	i	o	true
e	d	i	p	false
e	d	i	r	false
e	d	i	s	false
e	d	i	s	true
e	d	i	t	false
e	d	i	u	false
e	d	i	u	true
e	d	i	v	false
e	d	i	z	false
e	d	i	ș	false
e	d	i	ș	true
e	d	i	ț	false
e	d	n	i	false
e	d	n	i	true
e	d	o	a	true
e	d	o	b	false
e	d	o	c	false
e	d	o	d	false
e	d	o	f	false
e	d	o	g	false
e	d	o	g	true
e	d	o	l	false
e	d	o	m	false
e	d	o	m	true
e	d	o	n	false
e	d	o	p	false
e	d	o	p	true
e	d	o	r	false
e	d	o	r	true
e	d	o	s	false
e	d	o	s	true
e	d	o	t	false
e	d	o	u	false
e	d	o	u	true
e	d	o	v	false
e	d	o	z	false
e	d	r	a	false
e	d	r	a	true
e	d	r	e	false
e	d	r	e	true
e	d	r	i	false
e	d	r	i	true
e	d	r	u	false
e	d	r	u	true
e	d	u	b	false
e	d	u	c	false
e	d	u	c	true
e	d	u	i	false
e	d	u	i	true
e	d	u	l	false
e	d	u	l	true
e	d	u	m	false
e	d	u	n	true
e	d	u	p	false
e	d	u	r	false
e	d	u	s	false
e	d	u	t	false
e	d	u	z	false
e	d	u	â	false
e	d	u	ș	false
e	d	u	ț	false
e	d	â	n	false
e	d	ă	r	false
e	d	ă	t	false
e	e	a	n	false
e	e	a	z	false
e	e	a	ș	false
e	e	c	h	false
e	e	c	r	false
e	e	d	i	true
e	e	d	u	false
e	e	d	u	true
e	e	f	i	true
e	e	g	i	true
e	e	l	a	false
e	e	l	e	false
e	e	l	e	true
e	e	l	i	true
e	e	l	o	false
e	e	l	u	false
e	e	m	e	false
e	e	m	i	true
e	e	m	p	true
e	e	n	c	false
e	e	n	e	false
e	e	n	e	true
e	e	n	i	false
e	e	n	i	true
e	e	p	u	true
e	e	r	i	false
e	e	r	i	true
e	e	r	l	false
e	e	s	c	false
e	e	s	e	false
e	e	s	t	false
e	e	t	a	true
e	e	t	h	false
e	e	u	c	false
e	e	v	a	true
e	e	v	i	false
e	e	v	i	true
e	e	v	o	true
e	e	x	a	false
e	e	x	a	true
e	e	x	e	true
e	e	x	i	false
e	e	x	p	false
e	e	ș	a	true
e	f	a	b	false
e	f	a	c	false
e	f	a	c	true
e	f	a	g	false
e	f	a	l	false
e	f	a	l	true
e	f	a	n	false
e	f	a	n	true
e	f	a	r	false
e	f	a	r	true
e	f	a	s	false
e	f	a	s	true
e	f	a	t	false
e	f	a	u	true
e	f	a	v	false
e	f	a	x	false
e	f	a	z	false
e	f	a	ș	false
e	f	a	ț	false
e	f	e	a	true
e	f	e	b	false
e	f	e	c	false
e	f	e	c	true
e	f	e	d	false
e	f	e	g	false
e	f	e	i	true
e	f	e	l	false
e	f	e	m	false
e	f	e	n	false
e	f	e	n	true
e	f	e	r	false
e	f	e	r	true
e	f	e	t	false
e	f	e	u	true
e	f	e	z	false
e	f	e	ț	false
e	f	i	a	false
e	f	i	a	true
e	f	i	b	false
e	f	i	c	false
e	f	i	d	false
e	f	i	e	false
e	f	i	e	true
e	f	i	g	false
e	f	i	i	false
e	f	i	i	true
e	f	i	l	false
e	f	i	l	true
e	f	i	n	false
e	f	i	r	false
e	f	i	s	true
e	f	i	t	false
e	f	i	x	false
e	f	i	ț	false
e	f	l	a	false
e	f	l	a	true
e	f	l	e	false
e	f	l	e	true
e	f	l	i	false
e	f	l	i	true
e	f	l	o	false
e	f	l	o	true
e	f	l	u	false
e	f	l	u	true
e	f	n	e	false
e	f	n	i	false
e	f	n	i	true
e	f	o	a	true
e	f	o	b	false
e	f	o	c	false
e	f	o	g	false
e	f	o	i	true
e	f	o	l	false
e	f	o	l	true
e	f	o	m	false
e	f	o	n	false
e	f	o	r	false
e	f	o	r	true
e	f	o	s	false
e	f	o	s	true
e	f	o	t	false
e	f	o	ș	false
e	f	r	a	false
e	f	r	a	true
e	f	r	e	false
e	f	r	e	true
e	f	r	i	false
e	f	r	i	true
e	f	r	o	false
e	f	r	o	true
e	f	t	a	false
e	f	t	a	true
e	f	t	e	false
e	f	t	e	true
e	f	t	i	false
e	f	t	i	true
e	f	t	u	false
e	f	t	u	true
e	f	u	g	false
e	f	u	i	false
e	f	u	i	true
e	f	u	l	false
e	f	u	n	false
e	f	u	n	true
e	f	u	r	false
e	f	u	t	false
e	f	u	z	false
e	f	u	ș	false
e	f	â	n	false
e	f	â	r	true
e	f	ă	c	false
e	f	ă	i	false
e	f	ă	i	true
e	f	ă	l	false
e	f	ă	r	false
e	f	ă	ț	false
e	f	ș	o	false
e	f	ț	i	false
e	f	ț	i	true
e	g	a	b	false
e	g	a	c	false
e	g	a	d	false
e	g	a	e	false
e	g	a	e	true
e	g	a	f	false
e	g	a	g	false
e	g	a	h	false
e	g	a	i	false
e	g	a	i	true
e	g	a	j	false
e	g	a	l	false
e	g	a	l	true
e	g	a	m	false
e	g	a	n	false
e	g	a	n	true
e	g	a	p	false
e	g	a	r	false
e	g	a	r	true
e	g	a	s	false
e	g	a	s	true
e	g	a	t	false
e	g	a	v	false
e	g	a	w	false
e	g	a	z	false
e	g	a	ș	false
e	g	a	ț	false
e	g	e	a	false
e	g	e	a	true
e	g	e	e	false
e	g	e	e	true
e	g	e	i	false
e	g	e	i	true
e	g	e	l	false
e	g	e	m	false
e	g	e	n	false
e	g	e	n	true
e	g	e	r	false
e	g	e	r	true
e	g	e	s	false
e	g	e	s	true
e	g	e	t	false
e	g	e	z	false
e	g	e	ș	false
e	g	e	ș	true
e	g	e	ț	false
e	g	h	e	false
e	g	h	e	true
e	g	h	i	false
e	g	h	i	true
e	g	i	a	false
e	g	i	a	true
e	g	i	b	false
e	g	i	c	false
e	g	i	d	false
e	g	i	e	false
e	g	i	e	true
e	g	i	f	false
e	g	i	i	false
e	g	i	i	true
e	g	i	l	false
e	g	i	m	false
e	g	i	n	false
e	g	i	o	false
e	g	i	o	true
e	g	i	p	true
e	g	i	r	false
e	g	i	s	false
e	g	i	s	true
e	g	i	t	false
e	g	i	u	false
e	g	i	u	true
e	g	i	v	false
e	g	i	z	false
e	g	i	ș	false
e	g	i	ș	true
e	g	i	ț	false
e	g	l	a	false
e	g	l	a	true
e	g	l	e	false
e	g	l	e	true
e	g	l	i	false
e	g	l	i	true
e	g	l	o	false
e	g	l	o	true
e	g	l	u	true
e	g	l	â	false
e	g	l	ă	false
e	g	l	ă	true
e	g	m	a	false
e	g	m	a	true
e	g	m	e	false
e	g	m	e	true
e	g	m	o	false
e	g	m	o	true
e	g	m	â	false
e	g	m	ă	false
e	g	m	ă	true
e	g	n	a	false
e	g	n	a	true
e	g	n	e	false
e	g	n	e	true
e	g	n	o	false
e	g	n	o	true
e	g	n	u	false
e	g	n	u	true
e	g	n	â	false
e	g	n	ă	false
e	g	n	ă	true
e	g	o	a	true
e	g	o	c	false
e	g	o	f	false
e	g	o	h	false
e	g	o	h	true
e	g	o	i	false
e	g	o	l	false
e	g	o	m	false
e	g	o	n	false
e	g	o	n	true
e	g	o	r	false
e	g	o	r	true
e	g	o	s	false
e	g	o	t	false
e	g	o	z	false
e	g	o	ș	false
e	g	o	ț	false
e	g	r	a	false
e	g	r	a	true
e	g	r	e	false
e	g	r	e	true
e	g	r	i	false
e	g	r	i	true
e	g	r	o	true
e	g	r	u	false
e	g	r	u	true
e	g	r	â	false
e	g	r	ă	false
e	g	r	ă	true
e	g	u	a	false
e	g	u	a	true
e	g	u	b	false
e	g	u	d	false
e	g	u	i	false
e	g	u	i	true
e	g	u	l	false
e	g	u	m	false
e	g	u	r	false
e	g	u	r	true
e	g	u	s	false
e	g	u	s	true
e	g	u	t	false
e	g	u	v	false
e	g	u	ș	false
e	g	u	ț	false
e	g	â	n	false
e	g	â	n	true
e	g	ă	i	false
e	g	ă	i	true
e	g	ă	m	false
e	g	ă	n	false
e	g	ă	r	false
e	g	ă	r	true
e	g	ă	s	false
e	g	ă	t	false
e	g	ă	ț	false
e	h	a	i	false
e	h	a	i	true
e	h	a	m	false
e	h	a	r	false
e	h	a	v	false
e	h	b	l	false
e	h	e	a	false
e	h	e	d	false
e	h	e	h	false
e	h	e	l	false
e	h	e	m	false
e	h	e	n	false
e	h	e	n	true
e	h	e	s	false
e	h	e	z	false
e	h	e	ș	false
e	h	e	ș	true
e	h	i	c	false
e	h	i	d	false
e	h	i	e	false
