b10	a01	a12	a23	a34	syl
a	i	o	s	-	true
a	i	o	t	-	true
a	i	o	t	a	true
a	i	o	t	e	true
a	i	o	t	u	true
a	i	o	t	ă	true
a	i	o	u	-	true
a	i	o	u	l	true
a	i	o	u	r	true
a	i	o	ș	i	true
a	i	o	ț	i	true
a	i	p	-	-	false
a	i	p	a	-	false
a	i	p	a	s	false
a	i	p	e	-	false
a	i	p	e	i	false
a	i	p	e	l	false
a	i	p	i	-	false
a	i	p	i	i	false
a	i	p	i	l	false
a	i	p	o	m	false
a	i	p	u	l	false
a	i	p	u	t	false
a	i	p	ă	-	false
a	i	r	-	-	false
a	i	r	-	-	true
a	i	r	a	-	false
a	i	r	a	c	true
a	i	r	a	m	false
a	i	r	e	-	false
a	i	r	e	a	true
a	i	r	e	i	false
a	i	r	e	l	false
a	i	r	e	z	true
a	i	r	i	-	true
a	i	r	i	a	false
a	i	r	i	e	false
a	i	r	i	i	true
a	i	r	i	l	true
a	i	r	i	s	true
a	i	r	o	d	false
a	i	r	o	d	true
a	i	r	o	t	true
a	i	r	o	ț	true
a	i	r	u	l	false
a	i	r	u	l	true
a	i	r	u	r	false
a	i	r	u	r	true
a	i	r	ă	-	false
a	i	s	-	-	false
a	i	s	-	-	true
a	i	s	a	-	false
a	i	s	b	e	false
a	i	s	e	-	false
a	i	s	e	i	false
a	i	s	e	l	false
a	i	s	m	-	false
a	i	s	m	-	true
a	i	s	m	e	false
a	i	s	m	e	true
a	i	s	m	u	false
a	i	s	m	u	true
a	i	s	p	r	false
a	i	s	t	-	false
a	i	s	t	-	true
a	i	s	t	a	false
a	i	s	t	a	true
a	i	s	t	e	false
a	i	s	t	e	true
a	i	s	t	i	false
a	i	s	t	o	false
a	i	s	t	o	true
a	i	s	t	r	false
a	i	s	t	u	false
a	i	s	t	u	true
a	i	s	t	ă	false
a	i	s	t	ă	true
a	i	s	u	l	false
a	i	s	u	l	true
a	i	s	u	r	false
a	i	s	ă	-	false
a	i	t	-	-	false
a	i	t	a	-	false
a	i	t	a	r	false
a	i	t	a	t	true
a	i	t	e	-	false
a	i	t	e	i	false
a	i	t	e	l	false
a	i	t	i	-	false
a	i	t	i	a	true
a	i	t	i	c	false
a	i	t	i	e	true
a	i	t	i	ș	false
a	i	t	m	o	false
a	i	t	u	l	false
a	i	t	u	r	false
a	i	t	ă	-	false
a	i	t	ă	ț	true
a	i	u	-	-	true
a	i	u	b	i	false
a	i	u	l	-	false
a	i	u	l	-	true
a	i	u	l	b	true
a	i	u	l	c	true
a	i	u	l	d	true
a	i	u	l	u	true
a	i	u	r	a	true
a	i	u	r	e	true
a	i	u	r	i	true
a	i	u	r	â	true
a	i	u	r	ă	true
a	i	v	-	-	true
a	i	v	a	-	false
a	i	v	a	n	false
a	i	v	a	z	false
a	i	v	e	-	true
a	i	v	i	-	true
a	i	v	i	t	true
a	i	v	ă	-	true
a	i	v	ă	z	false
a	i	z	-	-	false
a	i	z	a	-	false
a	i	z	a	-	true
a	i	z	a	i	false
a	i	z	a	i	true
a	i	z	a	m	false
a	i	z	a	m	true
a	i	z	a	n	false
a	i	z	a	n	true
a	i	z	a	r	false
a	i	z	a	r	true
a	i	z	a	s	false
a	i	z	a	s	true
a	i	z	a	t	false
a	i	z	a	t	true
a	i	z	a	u	false
a	i	z	a	u	true
a	i	z	a	ș	false
a	i	z	a	ș	true
a	i	z	a	ț	false
a	i	z	a	ț	true
a	i	z	e	-	false
a	i	z	e	a	false
a	i	z	e	a	true
a	i	z	e	c	false
a	i	z	e	i	false
a	i	z	e	l	false
a	i	z	e	n	true
a	i	z	e	r	false
a	i	z	e	z	false
a	i	z	e	z	true
a	i	z	i	-	true
a	i	z	i	i	true
a	i	z	i	l	true
a	i	z	u	l	false
a	i	z	u	m	false
a	i	z	â	n	false
a	i	z	â	n	true
a	i	z	ă	-	false
a	i	z	ă	-	true
a	i	z	ă	m	false
a	i	z	ă	m	true
a	i	z	ă	n	false
a	i	z	ă	r	false
a	i	z	ă	r	true
a	i	î	n	t	false
a	i	ș	a	-	false
a	i	ș	e	-	false
a	i	ș	e	i	false
a	i	ș	e	l	false
a	i	ș	i	-	true
a	i	ș	i	i	true
a	i	ș	i	l	true
a	i	ș	o	r	false
a	i	ș	t	e	false
a	i	ș	t	i	false
a	i	ș	t	i	true
a	i	ș	t	r	false
a	i	ș	v	a	false
a	i	ș	ă	-	false
a	i	ț	-	-	false
a	i	ț	-	-	true
a	i	ț	a	-	false
a	i	ț	a	-	true
a	i	ț	a	p	false
a	i	ț	e	-	false
a	i	ț	e	-	true
a	i	ț	e	i	false
a	i	ț	e	i	true
a	i	ț	e	l	false
a	i	ț	e	l	true
a	i	ț	e	r	false
a	i	ț	i	-	false
a	i	ț	i	i	false
a	i	ț	i	l	false
a	i	ț	u	i	false
a	i	ț	u	l	false
a	i	ț	u	l	true
a	i	ț	u	p	false
a	i	ț	u	r	false
a	i	ț	ă	-	false
a	i	ț	ă	-	true
a	j	-	-	-	false
a	j	a	-	-	true
a	j	a	b	i	true
a	j	a	h	-	true
a	j	a	h	i	true
a	j	a	h	u	true
a	j	a	i	-	true
a	j	a	m	-	true
a	j	a	m	e	true
a	j	a	n	t	true
a	j	a	n	ț	true
a	j	a	r	c	true
a	j	a	r	e	true
a	j	a	r	i	true
a	j	a	r	ă	true
a	j	a	s	e	true
a	j	a	t	-	true
a	j	a	t	a	true
a	j	a	t	e	true
a	j	a	t	o	true
a	j	a	t	u	true
a	j	a	t	ă	true
a	j	a	u	-	true
a	j	a	ș	i	true
a	j	a	ț	i	true
a	j	b	a	-	false
a	j	b	e	-	false
a	j	b	e	i	false
a	j	b	e	l	false
a	j	b	ă	-	false
a	j	d	-	-	false
a	j	d	i	a	false
a	j	d	i	e	false
a	j	d	i	i	false
a	j	d	u	l	false
a	j	d	u	r	false
a	j	e	-	-	true
a	j	e	a	z	true
a	j	e	f	i	true
a	j	e	i	-	true
a	j	e	l	e	true
a	j	e	l	o	true
a	j	e	r	-	true
a	j	e	r	a	true
a	j	e	r	e	true
a	j	e	r	i	true
a	j	e	r	u	true
a	j	e	r	ă	true
a	j	e	u	-	true
a	j	e	u	l	true
a	j	e	u	r	true
a	j	e	z	-	true
a	j	e	z	e	true
a	j	e	z	i	true
a	j	i	-	-	false
a	j	i	e	r	true
a	j	i	i	-	true
a	j	i	l	o	true
a	j	i	n	-	true
a	j	i	n	e	true
a	j	i	n	i	true
a	j	i	n	u	true
a	j	i	n	ă	true
a	j	i	s	t	true
a	j	i	ș	t	true
a	j	m	a	-	false
a	j	m	e	-	false
a	j	m	e	i	false
a	j	m	e	t	false
a	j	m	ă	-	false
a	j	n	i	c	false
a	j	o	a	i	true
a	j	o	a	r	true
a	j	o	a	s	true
a	j	o	c	i	true
a	j	o	l	e	true
a	j	o	l	i	true
a	j	o	n	-	true
a	j	o	n	a	true
a	j	o	n	e	true
a	j	o	n	i	true
a	j	o	n	u	true
a	j	o	n	â	true
a	j	o	n	ă	true
a	j	o	r	-	true
a	j	o	r	a	true
a	j	o	r	d	true
a	j	o	r	e	true
a	j	o	r	i	true
a	j	o	r	u	true
a	j	o	r	â	true
a	j	o	r	ă	true
a	j	o	s	-	true
a	j	o	ș	i	true
a	j	u	-	-	true
a	j	u	d	i	true
a	j	u	l	-	true
a	j	u	l	u	true
a	j	u	n	-	true
a	j	u	n	a	true
a	j	u	n	e	true
a	j	u	n	g	true
a	j	u	n	s	true
a	j	u	n	u	true
a	j	u	n	â	true
a	j	u	n	ă	true
a	j	u	n	ș	true
a	j	u	r	-	true
a	j	u	r	a	true
a	j	u	r	e	true
a	j	u	r	i	true
a	j	u	r	u	true
a	j	u	r	â	true
a	j	u	r	ă	true
a	j	u	s	c	true
a	j	u	s	t	true
a	j	u	t	-	true
a	j	u	t	a	true
a	j	u	t	e	true
a	j	u	t	o	true
a	j	u	t	â	true
a	j	u	t	ă	true
a	j	u	u	l	true
a	j	u	ț	i	true
a	j	â	n	d	true
a	j	ă	-	-	true
a	j	ă	m	-	true
a	j	ă	r	-	true
a	j	ă	r	e	true
a	j	ă	r	i	true
a	j	ă	r	u	true
a	k	-	-	-	false
a	k	e	m	o	true
a	k	e	r	-	true
a	k	e	r	i	true
a	k	e	r	u	true
a	k	e	s	p	true
a	k	i	-	-	false
a	k	i	-	-	true
a	k	i	a	n	true
a	k	i	e	n	true
a	k	i	l	o	true
a	k	i	s	t	true
a	k	i	u	l	true
a	k	i	w	i	true
a	k	k	a	d	false
a	k	o	t	a	true
a	k	u	l	-	true
a	k	u	l	u	true
a	k	â	n	-	true
a	k	â	n	i	true
a	k	â	n	u	true
a	l	-	-	-	false
a	l	-	-	-	true
a	l	a	-	-	true
a	l	a	a	z	true
a	l	a	b	a	true
a	l	a	b	e	true
a	l	a	b	i	true
a	l	a	b	r	true
a	l	a	b	u	true
a	l	a	b	ă	true
a	l	a	c	-	true
a	l	a	c	a	true
a	l	a	c	e	true
a	l	a	c	h	true
a	l	a	c	i	true
a	l	a	c	o	true
a	l	a	c	t	true
a	l	a	c	u	true
a	l	a	c	ă	true
a	l	a	d	a	true
a	l	a	d	e	true
a	l	a	d	i	true
a	l	a	d	o	true
a	l	a	d	r	false
a	l	a	d	r	true
a	l	a	d	â	true
a	l	a	d	ă	true
a	l	a	f	a	true
a	l	a	f	i	true
a	l	a	f	o	true
a	l	a	g	a	true
a	l	a	g	e	true
a	l	a	g	i	true
a	l	a	g	m	true
a	l	a	g	o	true
a	l	a	g	ă	true
a	l	a	h	-	true
a	l	a	h	a	true
a	l	a	h	e	true
a	l	a	h	i	true
a	l	a	h	o	true
a	l	a	h	u	true
a	l	a	h	ă	true
a	l	a	i	-	true
a	l	a	i	c	true
a	l	a	i	e	true
a	l	a	i	i	true
a	l	a	i	l	true
a	l	a	i	t	true
a	l	a	i	u	true
a	l	a	j	-	true
a	l	a	j	e	true
a	l	a	j	i	true
a	l	a	j	u	true
a	l	a	l	-	true
a	l	a	l	a	true
a	l	a	l	e	true
a	l	a	l	g	false
a	l	a	l	g	true
a	l	a	l	i	true
a	l	a	l	t	true
a	l	a	l	ț	true
a	l	a	m	-	true
a	l	a	m	a	true
a	l	a	m	b	true
a	l	a	m	e	true
a	l	a	m	i	false
a	l	a	m	i	true
a	l	a	m	u	true
a	l	a	m	ă	true
a	l	a	n	-	true
a	l	a	n	a	true
a	l	a	n	c	true
a	l	a	n	d	true
a	l	a	n	e	true
a	l	a	n	g	true
a	l	a	n	i	true
a	l	a	n	j	true
a	l	a	n	o	true
a	l	a	n	s	true
a	l	a	n	t	true
a	l	a	n	u	true
a	l	a	n	ă	true
a	l	a	n	ș	true
a	l	a	n	ț	true
a	l	a	o	-	true
a	l	a	o	a	true
a	l	a	o	n	true
a	l	a	o	u	true
a	l	a	p	a	true
a	l	a	p	e	true
a	l	a	p	o	true
a	l	a	p	r	true
a	l	a	p	ă	true
a	l	a	r	-	true
a	l	a	r	e	true
a	l	a	r	i	true
a	l	a	r	m	true
a	l	a	r	u	true
a	l	a	r	â	true
a	l	a	r	ă	true
a	l	a	s	-	true
a	l	a	s	e	true
a	l	a	s	f	true
a	l	a	s	o	true
a	l	a	s	t	true
a	l	a	s	u	true
a	l	a	t	-	true
a	l	a	t	a	true
a	l	a	t	e	true
a	l	a	t	i	true
a	l	a	t	o	true
a	l	a	t	u	true
a	l	a	t	ă	true
a	l	a	u	-	true
a	l	a	u	a	true
a	l	a	u	n	true
a	l	a	u	r	true
a	l	a	v	r	true
a	l	a	x	-	true
a	l	a	x	a	true
a	l	a	x	e	true
a	l	a	x	i	true
a	l	a	x	o	true
a	l	a	x	u	true
a	l	a	x	â	true
a	l	a	x	ă	true
a	l	a	z	-	true
a	l	a	z	a	true
a	l	a	z	b	false
a	l	a	z	b	true
a	l	a	z	e	true
a	l	a	z	u	true
a	l	a	z	ă	true
a	l	a	ș	-	true
a	l	a	ș	c	true
a	l	a	ș	i	true
a	l	a	ș	u	true
a	l	a	ț	i	true
a	l	b	-	-	false
a	l	b	a	-	false
a	l	b	a	d	false
a	l	b	a	l	false
a	l	b	a	m	false
a	l	b	a	n	false
a	l	b	a	r	false
a	l	b	a	s	false
a	l	b	a	t	false
a	l	b	a	ș	false
a	l	b	a	ț	false
a	l	b	e	-	false
a	l	b	e	a	false
a	l	b	e	d	false
a	l	b	e	i	false
a	l	b	e	l	false
a	l	b	e	m	false
a	l	b	e	n	false
a	l	b	e	r	false
a	l	b	e	s	false
a	l	b	e	ș	false
a	l	b	e	ț	false
a	l	b	g	a	false
a	l	b	i	-	false
a	l	b	i	a	false
a	l	b	i	c	false
a	l	b	i	e	false
a	l	b	i	g	false
a	l	b	i	i	false
a	l	b	i	l	false
a	l	b	i	m	false
a	l	b	i	n	false
a	l	b	i	o	false
a	l	b	i	r	false
a	l	b	i	s	false
a	l	b	i	t	false
a	l	b	i	u	false
a	l	b	i	ș	false
a	l	b	i	ț	false
a	l	b	o	a	false
a	l	b	o	r	false
a	l	b	u	i	false
a	l	b	u	l	false
a	l	b	u	m	false
a	l	b	u	r	false
a	l	b	u	t	false
a	l	b	u	ș	false
a	l	b	u	ț	false
a	l	b	â	n	false
a	l	b	ă	-	false
a	l	b	ă	m	false
a	l	b	ă	r	false
a	l	b	ă	s	false
a	l	c	-	-	false
a	l	c	a	-	false
a	l	c	a	d	false
a	l	c	a	i	false
a	l	c	a	l	false
a	l	c	a	m	false
a	l	c	a	n	false
a	l	c	a	r	false
a	l	c	a	s	false
a	l	c	a	t	false
a	l	c	a	u	false
a	l	c	a	v	false
a	l	c	a	z	false
a	l	c	a	ș	false
a	l	c	a	ț	false
a	l	c	e	-	false
a	l	c	e	a	false
a	l	c	e	d	false
a	l	c	e	i	false
a	l	c	e	l	false
a	l	c	e	m	false
a	l	c	h	e	false
a	l	c	h	i	false
a	l	c	i	-	false
a	l	c	i	a	false
a	l	c	i	c	false
a	l	c	i	d	false
a	l	c	i	e	false
a	l	c	i	f	false
a	l	c	i	i	false
a	l	c	i	m	false
a	l	c	i	n	false
a	l	c	i	o	false
a	l	c	i	p	false
a	l	c	i	t	false
a	l	c	i	u	false
a	l	c	i	v	false
a	l	c	i	z	false
a	l	c	o	-	false
a	l	c	o	a	false
a	l	c	o	c	false
a	l	c	o	g	false
a	l	c	o	l	false
a	l	c	o	m	false
a	l	c	o	n	false
a	l	c	o	o	false
a	l	c	o	p	false
a	l	c	o	s	false
a	l	c	o	t	false
a	l	c	o	u	false
a	l	c	o	v	false
a	l	c	o	x	false
a	l	c	o	z	false
a	l	c	u	l	false
a	l	c	u	r	false
a	l	c	â	m	false
a	l	c	â	n	false
a	l	c	â	z	false
a	l	c	ă	-	false
a	l	c	ă	m	false
a	l	c	ă	r	false
a	l	c	ă	t	false
a	l	c	ș	i	false
a	l	d	-	-	false
a	l	d	a	-	false
a	l	d	a	c	false
a	l	d	a	n	false
a	l	d	a	r	false
a	l	d	e	-	false
a	l	d	e	a	false
a	l	d	e	b	false
a	l	d	e	c	false
a	l	d	e	h	false
a	l	d	e	i	false
a	l	d	e	l	false
a	l	d	e	m	false
a	l	d	e	u	false
a	l	d	i	c	false
a	l	d	i	e	false
a	l	d	i	i	false
a	l	d	i	n	false
a	l	d	i	s	false
a	l	d	i	u	false
a	l	d	i	ș	false
a	l	d	o	l	false
a	l	d	o	s	false
a	l	d	o	z	false
a	l	d	u	l	false
a	l	d	u	r	false
a	l	d	î	-	false
a	l	d	ă	-	false
a	l	d	ă	m	false
a	l	d	ă	r	false
a	l	e	-	-	false
a	l	e	-	-	true
a	l	e	a	-	true
a	l	e	a	b	true
a	l	e	a	g	true
a	l	e	a	i	true
a	l	e	a	l	true
a	l	e	a	m	true
a	l	e	a	n	true
a	l	e	a	r	true
a	l	e	a	s	true
a	l	e	a	t	true
a	l	e	a	u	true
a	l	e	a	z	true
a	l	e	a	ș	true
a	l	e	a	ț	true
a	l	e	b	a	true
a	l	e	c	-	true
a	l	e	c	e	true
a	l	e	c	i	true
a	l	e	c	t	false
a	l	e	c	t	true
a	l	e	c	u	true
a	l	e	c	ă	true
a	l	e	d	i	true
a	l	e	d	o	true
a	l	e	d	u	true
a	l	e	e	-	true
a	l	e	e	a	true
a	l	e	e	i	true
a	l	e	e	l	true
a	l	e	f	a	true
a	l	e	f	e	true
a	l	e	f	i	true
a	l	e	f	ă	true
a	l	e	g	-	true
a	l	e	g	a	true
a	l	e	g	e	true
a	l	e	g	h	true
a	l	e	g	i	true
a	l	e	g	o	true
a	l	e	g	r	true
a	l	e	g	â	true
a	l	e	g	ă	true
a	l	e	i	-	true
a	l	e	i	a	true
a	l	e	i	c	true
a	l	e	i	d	true
a	l	e	i	e	true
a	l	e	i	i	true
a	l	e	i	l	true
a	l	e	i	n	true
a	l	e	i	s	true
a	l	e	j	a	true
a	l	e	l	-	true
a	l	e	l	a	true
a	l	e	l	e	true
a	l	e	l	i	true
a	l	e	l	o	true
a	l	e	l	u	true
a	l	e	l	ă	true
a	l	e	m	-	true
a	l	e	m	a	true
a	l	e	m	b	true
a	l	e	m	c	true
a	l	e	m	e	true
a	l	e	m	g	true
a	l	e	m	i	true
a	l	e	m	o	true
a	l	e	m	u	true
a	l	e	m	ă	true
a	l	e	n	-	true
a	l	e	n	a	true
a	l	e	n	b	true
a	l	e	n	d	true
a	l	e	n	e	true
a	l	e	n	i	true
a	l	e	n	t	true
a	l	e	n	u	true
a	l	e	n	ă	true
a	l	e	n	ț	true
a	l	e	o	a	true
a	l	e	o	b	true
a	l	e	o	c	true
a	l	e	o	d	true
a	l	e	o	e	true
a	l	e	o	f	true
a	l	e	o	g	true
a	l	e	o	h	true
a	l	e	o	l	true
a	l	e	o	m	true
a	l	e	o	n	true
a	l	e	o	p	true
a	l	e	o	s	true
a	l	e	o	t	true
a	l	e	o	z	true
a	l	e	p	-	true
a	l	e	p	g	true
a	l	e	p	s	true
a	l	e	p	t	true
a	l	e	p	u	true
a	l	e	r	-	true
a	l	e	r	a	true
a	l	e	r	c	true
a	l	e	r	e	true
a	l	e	r	g	true
a	l	e	r	i	true
a	l	e	r	n	true
a	l	e	r	o	true
a	l	e	r	t	true
a	l	e	r	u	true
a	l	e	r	ă	true
a	l	e	r	ț	true
a	l	e	s	-	true
a	l	e	s	c	true
a	l	e	s	e	true
a	l	e	s	i	true
a	l	e	s	t	true
a	l	e	s	u	true
a	l	e	s	ă	true
a	l	e	t	-	true
a	l	e	t	a	true
a	l	e	t	e	true
a	l	e	t	i	true
a	l	e	t	r	true
a	l	e	t	u	true
a	l	e	t	â	true
a	l	e	t	ă	true
a	l	e	u	-	true
a	l	e	u	l	true
a	l	e	u	r	true
a	l	e	v	i	true
a	l	e	v	r	true
a	l	e	x	-	true
a	l	e	x	a	true
a	l	e	x	e	true
a	l	e	x	i	true
a	l	e	x	u	true
a	l	e	z	-	true
a	l	e	z	a	true
a	l	e	z	e	true
a	l	e	z	i	true
a	l	e	z	o	true
a	l	e	z	u	true
a	l	e	z	â	true
a	l	e	z	ă	true
a	l	e	ș	-	true
a	l	e	ș	a	true
a	l	e	ș	e	true
a	l	e	ș	i	true
a	l	e	ș	t	true
a	l	e	ș	u	true
a	l	e	ș	ă	true
a	l	e	ț	-	true
a	l	e	ț	e	true
a	l	e	ț	i	true
a	l	e	ț	u	true
a	l	f	-	-	false
a	l	f	a	-	false
a	l	f	a	b	false
a	l	f	a	n	false
a	l	f	a	t	false
a	l	f	e	-	false
a	l	f	e	d	false
a	l	f	e	i	false
a	l	f	e	l	false
a	l	f	e	z	false
a	l	f	i	-	false
a	l	f	i	i	false
a	l	f	i	l	false
a	l	f	o	b	false
a	l	f	o	r	false
a	l	f	u	l	false
a	l	f	ă	-	false
a	l	f	ă	d	false
a	l	g	a	-	false
a	l	g	a	m	false
a	l	g	a	r	false
a	l	g	a	ș	false
a	l	g	e	-	false
a	l	g	e	b	false
a	l	g	e	i	false
a	l	g	e	l	false
a	l	g	e	r	false
a	l	g	e	z	false
a	l	g	i	a	false
a	l	g	i	c	false
a	l	g	i	d	false
a	l	g	i	e	false
a	l	g	i	i	false
a	l	g	i	n	false
a	l	g	i	z	false
a	l	g	o	-	false
a	l	g	o	c	false
a	l	g	o	f	false
a	l	g	o	g	false
a	l	g	o	l	false
a	l	g	o	m	false
a	l	g	o	n	false
a	l	g	o	r	false
a	l	g	o	u	false
a	l	g	r	a	false
a	l	g	u	a	false
a	l	g	u	s	false
a	l	g	ă	-	false
a	l	g	ă	i	false
a	l	g	ă	u	false
a	l	h	a	n	false
a	l	h	â	ș	false
a	l	i	-	-	false
a	l	i	-	-	true
a	l	i	a	-	true
a	l	i	a	c	true
a	l	i	a	g	true
a	l	i	a	i	true
a	l	i	a	j	true
a	l	i	a	m	true
a	l	i	a	n	true
a	l	i	a	r	true
a	l	i	a	s	true
a	l	i	a	t	true
a	l	i	a	u	true
a	l	i	a	z	true
a	l	i	a	ș	true
a	l	i	a	ț	true
a	l	i	b	e	true
a	l	i	b	i	true
a	l	i	b	r	true
a	l	i	c	-	true
a	l	i	c	a	true
a	l	i	c	e	true
a	l	i	c	i	true
a	l	i	c	o	true
a	l	i	c	u	true
a	l	i	c	ă	true
a	l	i	d	-	true
a	l	i	d	a	true
a	l	i	d	e	true
a	l	i	d	i	true
a	l	i	d	o	true
a	l	i	d	u	true
a	l	i	d	â	true
a	l	i	d	ă	true
a	l	i	e	-	true
a	l	i	e	i	true
a	l	i	e	m	true
a	l	i	e	n	true
a	l	i	e	r	true
a	l	i	e	u	true
a	l	i	e	z	true
a	l	i	f	-	true
a	l	i	f	a	true
a	l	i	f	e	true
a	l	i	f	i	true
a	l	i	f	o	true
a	l	i	f	u	true
a	l	i	g	-	true
a	l	i	g	a	true
a	l	i	g	e	true
a	l	i	g	i	true
a	l	i	g	m	true
a	l	i	g	n	true
a	l	i	g	o	true
a	l	i	g	r	true
a	l	i	g	ă	true
a	l	i	i	-	true
a	l	i	i	i	true
a	l	i	i	l	true
a	l	i	i	n	true
a	l	i	l	a	true
a	l	i	l	e	true
a	l	i	l	o	true
a	l	i	l	ă	true
a	l	i	m	-	true
a	l	i	m	a	true
a	l	i	m	b	true
a	l	i	m	e	true
a	l	i	m	i	true
a	l	i	m	p	true
a	l	i	m	u	true
a	l	i	n	-	true
a	l	i	n	a	true
a	l	i	n	c	true
a	l	i	n	d	true
a	l	i	n	e	true
a	l	i	n	g	true
a	l	i	n	i	true
a	l	i	n	o	true
a	l	i	n	t	true
a	l	i	n	u	true
a	l	i	n	â	true
a	l	i	n	ă	true
a	l	i	n	ț	true
a	l	i	o	a	true
a	l	i	o	l	true
a	l	i	o	n	true
a	l	i	o	r	true
a	l	i	o	s	true
a	l	i	o	t	true
a	l	i	o	ț	true
a	l	i	p	a	true
a	l	i	p	e	true
a	l	i	p	i	true
a	l	i	p	s	true
a	l	i	p	t	true
a	l	i	p	ț	true
a	l	i	r	e	true
a	l	i	r	ă	true
a	l	i	s	a	true
a	l	i	s	c	true
a	l	i	s	e	true
a	l	i	s	i	true
a	l	i	s	m	true
a	l	i	s	o	true
a	l	i	s	t	true
a	l	i	s	â	true
a	l	i	s	ă	true
a	l	i	t	-	true
a	l	i	t	a	true
a	l	i	t	e	true
a	l	i	t	i	true
a	l	i	t	l	true
a	l	i	t	r	true
a	l	i	t	u	true
a	l	i	t	ă	true
a	l	i	u	-	true
a	l	i	u	l	true
a	l	i	u	r	true
a	l	i	v	-	true
a	l	i	v	a	true
a	l	i	v	e	true
a	l	i	v	i	true
a	l	i	v	o	true
a	l	i	v	u	true
a	l	i	v	â	true
a	l	i	v	ă	true
a	l	i	z	a	true
a	l	i	z	e	true
a	l	i	z	i	true
a	l	i	z	o	true
a	l	i	z	â	true
a	l	i	z	ă	true
a	l	i	ș	a	true
a	l	i	ș	e	true
a	l	i	ș	i	true
a	l	i	ș	t	true
a	l	i	ș	v	true
a	l	i	ș	ă	true
a	l	i	ț	a	true
a	l	i	ț	e	true
a	l	i	ț	i	true
a	l	i	ț	ă	true
a	l	k	i	r	false
a	l	l	e	a	false
a	l	l	e	g	false
a	l	l	e	n	false
a	l	l	i	u	false
a	l	l	o	c	false
a	l	m	-	-	false
a	l	m	a	-	false
a	l	m	a	c	false
a	l	m	a	g	false
a	l	m	a	i	false
a	l	m	a	j	false
a	l	m	a	l	false
a	l	m	a	m	false
a	l	m	a	n	false
a	l	m	a	p	false
a	l	m	a	r	false
a	l	m	a	s	false
a	l	m	a	t	false
a	l	m	a	u	false
a	l	m	a	ș	false
a	l	m	a	ț	false
a	l	m	e	-	false
a	l	m	e	a	false
a	l	m	e	e	false
a	l	m	e	i	false
a	l	m	e	l	false
a	l	m	e	n	false
a	l	m	e	r	false
a	l	m	e	t	false
a	l	m	e	z	false
a	l	m	e	ș	false
a	l	m	i	-	false
a	l	m	i	a	false
a	l	m	i	c	false
a	l	m	i	e	false
a	l	m	i	f	false
a	l	m	i	i	false
a	l	m	i	l	false
a	l	m	i	p	false
a	l	m	i	s	false
a	l	m	i	t	false
a	l	m	i	ș	false
a	l	m	o	d	false
a	l	m	o	g	false
a	l	m	o	l	false
a	l	m	o	m	false
a	l	m	o	n	false
a	l	m	o	p	false
a	l	m	o	r	false
a	l	m	o	s	false
a	l	m	o	t	false
a	l	m	o	ș	false
a	l	m	u	c	false
a	l	m	u	d	false
a	l	m	u	l	false
a	l	m	u	r	false
a	l	m	â	n	false
a	l	m	ă	-	false
a	l	m	ă	c	false
a	l	m	ă	m	false
a	l	m	ă	r	false
a	l	n	a	-	false
a	l	n	e	-	false
a	l	n	e	a	false
a	l	n	e	g	false
a	l	n	e	i	false
a	l	n	e	l	false
a	l	n	e	o	false
a	l	n	i	c	false
a	l	n	u	t	false
a	l	n	ă	-	false
a	l	o	-	-	true
a	l	o	a	g	true
a	l	o	a	l	true
a	l	o	a	m	true
a	l	o	a	n	true
a	l	o	a	r	true
a	l	o	a	s	true
a	l	o	b	a	true
a	l	o	b	l	true
a	l	o	b	r	true
a	l	o	c	-	true
a	l	o	c	a	true
a	l	o	c	e	true
a	l	o	c	h	true
a	l	o	c	i	true
a	l	o	c	o	true
a	l	o	c	r	true
a	l	o	c	u	true
a	l	o	c	â	true
a	l	o	c	ă	true
a	l	o	d	i	true
a	l	o	e	-	true
a	l	o	e	a	true
a	l	o	e	i	true
a	l	o	e	l	true
a	l	o	f	a	true
a	l	o	f	i	true
a	l	o	f	o	true
a	l	o	g	-	true
a	l	o	g	a	true
a	l	o	g	e	true
a	l	o	g	h	true
a	l	o	g	i	true
a	l	o	g	l	true
a	l	o	g	o	true
a	l	o	g	r	true
a	l	o	g	u	true
a	l	o	g	â	true
a	l	o	g	ă	true
a	l	o	h	t	true
a	l	o	i	a	true
a	l	o	i	d	true
a	l	o	i	z	true
a	l	o	l	-	true
a	l	o	l	a	true
a	l	o	l	u	true
a	l	o	m	-	true
a	l	o	m	a	true
a	l	o	m	e	true
a	l	o	m	f	true
a	l	o	m	i	true
a	l	o	m	n	true
a	l	o	m	o	true
a	l	o	m	u	true
a	l	o	m	â	true
a	l	o	m	ă	true
a	l	o	n	-	true
a	l	o	n	a	true
a	l	o	n	e	false
a	l	o	n	e	true
a	l	o	n	i	true
a	l	o	n	j	true
a	l	o	n	o	true
a	l	o	n	s	true
a	l	o	n	u	true
a	l	o	n	z	true
a	l	o	n	â	true
a	l	o	n	ă	true
a	l	o	p	-	true
a	l	o	p	a	true
a	l	o	p	e	true
a	l	o	p	i	false
a	l	o	p	i	true
a	l	o	p	l	true
a	l	o	p	o	true
a	l	o	p	s	true
a	l	o	p	u	true
a	l	o	p	â	true
a	l	o	p	ă	true
a	l	o	r	-	true
a	l	o	r	a	true
a	l	o	r	e	true
a	l	o	r	i	true
a	l	o	r	o	true
