b10	a01	a12	a23	syl
c	o	a	s	false
c	o	a	t	false
c	o	a	u	false
c	o	a	v	false
c	o	a	x	false
c	o	a	z	false
c	o	a	ș	false
c	o	a	ț	false
c	o	b	-	false
c	o	b	a	false
c	o	b	b	false
c	o	b	e	false
c	o	b	i	false
c	o	b	l	false
c	o	b	o	false
c	o	b	r	false
c	o	b	u	false
c	o	b	z	false
c	o	b	â	false
c	o	b	ă	false
c	o	c	-	false
c	o	c	a	false
c	o	c	c	false
c	o	c	e	false
c	o	c	h	false
c	o	c	i	false
c	o	c	l	false
c	o	c	o	false
c	o	c	r	false
c	o	c	s	false
c	o	c	t	false
c	o	c	u	false
c	o	c	â	false
c	o	c	ă	false
c	o	c	ț	false
c	o	d	-	false
c	o	d	a	false
c	o	d	e	false
c	o	d	i	false
c	o	d	o	false
c	o	d	o	true
c	o	d	r	false
c	o	d	u	false
c	o	d	â	false
c	o	d	ă	false
c	o	e	c	false
c	o	e	d	false
c	o	e	f	false
c	o	e	l	false
c	o	e	m	false
c	o	e	n	false
c	o	e	r	false
c	o	e	t	false
c	o	e	x	false
c	o	e	z	false
c	o	f	-	false
c	o	f	a	false
c	o	f	e	false
c	o	f	i	false
c	o	f	l	false
c	o	f	o	false
c	o	f	r	false
c	o	f	u	false
c	o	f	â	false
c	o	f	ă	false
c	o	g	e	false
c	o	g	i	false
c	o	g	m	false
c	o	g	n	false
c	o	g	r	false
c	o	h	a	false
c	o	h	i	false
c	o	h	l	false
c	o	h	o	false
c	o	i	-	false
c	o	i	a	false
c	o	i	c	false
c	o	i	d	false
c	o	i	e	false
c	o	i	f	false
c	o	i	i	false
c	o	i	l	false
c	o	i	m	false
c	o	i	n	false
c	o	i	o	false
c	o	i	r	false
c	o	i	s	false
c	o	i	t	false
c	o	i	u	false
c	o	i	z	false
c	o	i	ș	false
c	o	i	ț	false
c	o	j	-	false
c	o	j	e	false
c	o	j	i	false
c	o	j	o	false
c	o	j	u	false
c	o	l	-	false
c	o	l	a	false
c	o	l	b	false
c	o	l	c	false
c	o	l	e	false
c	o	l	h	false
c	o	l	i	false
c	o	l	l	false
c	o	l	m	false
c	o	l	n	false
c	o	l	o	false
c	o	l	p	false
c	o	l	t	false
c	o	l	u	false
c	o	l	â	false
c	o	l	ă	false
c	o	l	ț	false
c	o	m	-	false
c	o	m	a	false
c	o	m	b	false
c	o	m	e	false
c	o	m	i	false
c	o	m	m	false
c	o	m	o	false
c	o	m	p	false
c	o	m	s	false
c	o	m	u	false
c	o	m	â	false
c	o	m	ă	false
c	o	n	-	false
c	o	n	a	false
c	o	n	c	false
c	o	n	d	false
c	o	n	e	false
c	o	n	f	false
c	o	n	g	false
c	o	n	i	false
c	o	n	i	true
c	o	n	j	false
c	o	n	l	false
c	o	n	o	false
c	o	n	s	false
c	o	n	t	false
c	o	n	u	false
c	o	n	v	false
c	o	n	z	false
c	o	n	â	false
c	o	n	ă	false
c	o	n	ș	false
c	o	n	ț	false
c	o	o	b	false
c	o	o	c	false
c	o	o	l	false
c	o	o	l	true
c	o	o	p	false
c	o	o	r	false
c	o	p	-	false
c	o	p	a	false
c	o	p	c	false
c	o	p	e	false
c	o	p	i	false
c	o	p	l	false
c	o	p	o	false
c	o	p	r	false
c	o	p	s	false
c	o	p	t	false
c	o	p	u	false
c	o	p	â	false
c	o	p	ă	false
c	o	p	ț	false
c	o	r	-	false
c	o	r	a	false
c	o	r	b	false
c	o	r	c	false
c	o	r	d	false
c	o	r	e	false
c	o	r	f	false
c	o	r	h	false
c	o	r	i	false
c	o	r	l	false
c	o	r	m	false
c	o	r	n	false
c	o	r	o	false
c	o	r	p	false
c	o	r	r	false
c	o	r	s	false
c	o	r	t	false
c	o	r	u	false
c	o	r	v	false
c	o	r	z	false
c	o	r	â	false
c	o	r	ă	false
c	o	r	ș	false
c	o	r	ț	false
c	o	s	-	false
c	o	s	a	false
c	o	s	c	false
c	o	s	e	false
c	o	s	f	false
c	o	s	i	false
c	o	s	m	false
c	o	s	o	false
c	o	s	p	false
c	o	s	t	false
c	o	s	u	false
c	o	s	â	false
c	o	s	ă	false
c	o	t	-	false
c	o	t	a	false
c	o	t	c	false
c	o	t	e	false
c	o	t	i	false
c	o	t	l	false
c	o	t	o	false
c	o	t	r	false
c	o	t	u	false
c	o	t	â	false
c	o	t	ă	false
c	o	u	-	false
c	o	u	l	false
c	o	u	r	false
c	o	v	-	false
c	o	v	a	false
c	o	v	e	false
c	o	v	i	false
c	o	v	n	false
c	o	v	o	false
c	o	v	r	false
c	o	v	u	false
c	o	v	â	false
c	o	v	ă	false
c	o	x	a	false
c	o	x	e	false
c	o	x	i	false
c	o	x	o	false
c	o	x	ă	false
c	o	z	-	false
c	o	z	a	false
c	o	z	e	false
c	o	z	i	false
c	o	z	o	false
c	o	z	u	false
c	o	z	ă	false
c	o	ș	-	false
c	o	ș	a	false
c	o	ș	c	false
c	o	ș	d	false
c	o	ș	e	false
c	o	ș	g	false
c	o	ș	i	false
c	o	ș	m	false
c	o	ș	n	false
c	o	ș	o	false
c	o	ș	s	false
c	o	ș	t	false
c	o	ș	u	false
c	o	ș	â	false
c	o	ș	ă	false
c	o	ț	-	false
c	o	ț	a	false
c	o	ț	c	false
c	o	ț	e	false
c	o	ț	i	false
c	o	ț	o	false
c	o	ț	â	false
c	o	ț	ă	false
c	p	a	c	true
c	p	a	i	true
c	p	o	c	true
c	q	u	e	true
c	r	a	-	false
c	r	a	b	false
c	r	a	c	false
c	r	a	d	false
c	r	a	f	false
c	r	a	h	false
c	r	a	i	false
c	r	a	l	false
c	r	a	m	false
c	r	a	n	false
c	r	a	p	false
c	r	a	r	false
c	r	a	s	false
c	r	a	t	false
c	r	a	u	false
c	r	a	v	false
c	r	a	z	false
c	r	a	ș	false
c	r	a	ț	false
c	r	e	-	false
c	r	e	a	false
c	r	e	d	false
c	r	e	e	false
c	r	e	i	false
c	r	e	l	false
c	r	e	m	false
c	r	e	n	false
c	r	e	o	false
c	r	e	p	false
c	r	e	s	false
c	r	e	t	false
c	r	e	u	false
c	r	e	v	false
c	r	e	z	false
c	r	e	â	false
c	r	e	ă	false
c	r	e	ș	false
c	r	e	ț	false
c	r	i	-	false
c	r	i	a	false
c	r	i	b	false
c	r	i	c	false
c	r	i	d	false
c	r	i	e	false
c	r	i	f	false
c	r	i	g	false
c	r	i	i	false
c	r	i	j	false
c	r	i	l	false
c	r	i	m	false
c	r	i	n	false
c	r	i	o	false
c	r	i	p	false
c	r	i	r	false
c	r	i	s	false
c	r	i	t	false
c	r	i	u	false
c	r	i	v	false
c	r	i	z	false
c	r	i	ș	false
c	r	i	ț	false
c	r	o	-	false
c	r	o	a	false
c	r	o	b	false
c	r	o	c	false
c	r	o	d	false
c	r	o	e	false
c	r	o	f	false
c	r	o	g	false
c	r	o	h	false
c	r	o	i	false
c	r	o	j	false
c	r	o	l	false
c	r	o	m	false
c	r	o	n	false
c	r	o	o	false
c	r	o	p	false
c	r	o	r	false
c	r	o	s	false
c	r	o	t	false
c	r	o	u	false
c	r	o	v	false
c	r	o	w	false
c	r	o	z	false
c	r	o	ș	false
c	r	u	-	false
c	r	u	b	false
c	r	u	c	false
c	r	u	d	false
c	r	u	g	false
c	r	u	i	false
c	r	u	l	false
c	r	u	m	false
c	r	u	n	false
c	r	u	p	false
c	r	u	r	false
c	r	u	s	false
c	r	u	t	false
c	r	u	t	true
c	r	u	z	false
c	r	u	ș	false
c	r	u	ț	false
c	r	u	ț	true
c	r	â	c	false
c	r	â	m	false
c	r	â	n	false
c	r	â	s	false
c	r	â	ș	false
c	r	ă	-	false
c	r	ă	c	false
c	r	ă	d	false
c	r	ă	i	false
c	r	ă	m	false
c	r	ă	n	false
c	r	ă	p	false
c	r	ă	r	false
c	r	ă	t	false
c	s	-	-	false
c	s	a	c	true
c	s	a	g	true
c	s	a	n	true
c	s	a	r	true
c	s	e	a	true
c	s	e	l	true
c	s	e	r	false
c	s	e	r	true
c	s	e	s	true
c	s	e	ș	true
c	s	i	-	true
c	s	i	a	true
c	s	i	c	true
c	s	i	e	true
c	s	i	f	true
c	s	i	i	true
c	s	i	m	true
c	s	i	n	true
c	s	i	r	true
c	s	i	s	true
c	s	i	t	true
c	s	i	ș	true
c	s	i	ț	true
c	s	o	c	true
c	s	o	ș	true
c	s	p	i	true
c	s	t	a	true
c	s	u	i	true
c	s	u	l	false
c	s	u	l	true
c	s	u	r	false
c	s	u	r	true
c	s	ă	r	true
c	s	ă	u	true
c	t	-	-	false
c	t	-	-	true
c	t	a	-	true
c	t	a	b	true
c	t	a	c	true
c	t	a	e	true
c	t	a	f	true
c	t	a	g	true
c	t	a	i	true
c	t	a	j	true
c	t	a	l	false
c	t	a	l	true
c	t	a	m	false
c	t	a	m	true
c	t	a	n	true
c	t	a	r	true
c	t	a	s	true
c	t	a	t	true
c	t	a	u	true
c	t	a	v	false
c	t	a	v	true
c	t	a	z	true
c	t	a	ș	true
c	t	a	ț	true
c	t	b	a	false
c	t	d	i	false
c	t	e	-	true
c	t	e	a	true
c	t	e	c	true
c	t	e	e	true
c	t	e	i	true
c	t	e	l	true
c	t	e	m	true
c	t	e	n	false
c	t	e	n	true
c	t	e	o	true
c	t	e	r	true
c	t	e	s	true
c	t	e	t	true
c	t	e	u	true
c	t	e	z	true
c	t	e	ț	true
c	t	i	a	true
c	t	i	b	true
c	t	i	c	true
c	t	i	d	true
c	t	i	e	true
c	t	i	f	true
c	t	i	g	true
c	t	i	i	true
c	t	i	l	false
c	t	i	l	true
c	t	i	m	true
c	t	i	n	false
c	t	i	n	true
c	t	i	o	true
c	t	i	p	true
c	t	i	r	true
c	t	i	s	true
c	t	i	t	false
c	t	i	t	true
c	t	i	v	true
c	t	i	z	true
c	t	i	ș	true
c	t	o	-	true
c	t	o	a	false
c	t	o	a	true
c	t	o	b	true
c	t	o	c	true
c	t	o	d	true
c	t	o	e	true
c	t	o	f	true
c	t	o	g	true
c	t	o	i	true
c	t	o	l	true
c	t	o	m	true
c	t	o	n	true
c	t	o	p	true
c	t	o	r	false
c	t	o	r	true
c	t	o	s	true
c	t	o	t	true
c	t	o	u	true
c	t	o	v	true
c	t	o	w	true
c	t	o	z	true
c	t	r	a	true
c	t	r	e	true
c	t	r	i	true
c	t	r	o	false
c	t	r	o	true
c	t	r	u	true
c	t	u	a	false
c	t	u	a	true
c	t	u	e	true
c	t	u	l	true
c	t	u	m	true
c	t	u	o	true
c	t	u	p	true
c	t	u	r	true
c	t	u	s	true
c	t	u	t	true
c	t	u	â	true
c	t	u	ă	true
c	t	u	ș	true
c	t	u	ț	true
c	t	â	n	true
c	t	ă	-	true
c	t	ă	m	true
c	t	ă	r	true
c	t	ă	t	true
c	u	-	-	false
c	u	a	-	false
c	u	a	b	false
c	u	a	d	false
c	u	a	g	false
c	u	a	i	false
c	u	a	l	false
c	u	a	m	false
c	u	a	n	false
c	u	a	r	false
c	u	a	s	false
c	u	a	t	false
c	u	a	u	false
c	u	a	ș	false
c	u	a	ț	false
c	u	b	-	false
c	u	b	a	false
c	u	b	e	false
c	u	b	i	false
c	u	b	l	false
c	u	b	o	false
c	u	b	r	false
c	u	b	u	false
c	u	b	â	false
c	u	b	ă	false
c	u	c	-	false
c	u	c	a	false
c	u	c	e	false
c	u	c	i	false
c	u	c	i	true
c	u	c	o	false
c	u	c	u	false
c	u	c	ă	false
c	u	d	-	false
c	u	d	a	false
c	u	d	e	false
c	u	d	o	false
c	u	d	u	false
c	u	d	ă	false
c	u	e	-	false
c	u	e	a	false
c	u	e	s	false
c	u	e	z	false
c	u	f	a	false
c	u	f	e	false
c	u	f	i	false
c	u	f	r	false
c	u	f	u	false
c	u	f	ă	false
c	u	g	e	false
c	u	g	u	false
c	u	h	n	false
c	u	i	-	false
c	u	i	a	false
c	u	i	b	false
c	u	i	e	false
c	u	i	i	false
c	u	i	l	false
c	u	i	m	false
c	u	i	n	false
c	u	i	p	false
c	u	i	r	false
c	u	i	s	false
c	u	i	t	false
c	u	i	u	false
c	u	i	v	false
c	u	i	ș	false
c	u	i	ț	false
c	u	j	b	false
c	u	l	-	false
c	u	l	a	false
c	u	l	b	false
c	u	l	c	false
c	u	l	d	false
c	u	l	e	false
c	u	l	f	false
c	u	l	i	false
c	u	l	m	false
c	u	l	o	false
c	u	l	p	false
c	u	l	t	false
c	u	l	u	false
c	u	l	â	false
c	u	l	ă	false
c	u	l	ț	false
c	u	m	-	false
c	u	m	a	false
c	u	m	b	false
c	u	m	c	false
c	u	m	d	false
c	u	m	e	false
c	u	m	f	false
c	u	m	i	false
c	u	m	l	false
c	u	m	n	false
c	u	m	o	false
c	u	m	p	false
c	u	m	s	false
c	u	m	t	false
c	u	m	u	false
c	u	m	v	false
c	u	m	â	false
c	u	m	ă	false
c	u	n	a	false
c	u	n	c	false
c	u	n	d	false
c	u	n	e	false
c	u	n	i	false
c	u	n	o	false
c	u	n	s	false
c	u	n	u	false
c	u	n	z	false
c	u	n	ă	false
c	u	n	ș	false
c	u	o	l	false
c	u	p	-	false
c	u	p	a	false
c	u	p	c	false
c	u	p	e	false
c	u	p	i	false
c	u	p	l	false
c	u	p	m	false
c	u	p	o	false
c	u	p	r	false
c	u	p	t	false
c	u	p	u	false
c	u	p	â	false
c	u	p	ă	false
c	u	r	-	false
c	u	r	a	false
c	u	r	b	false
c	u	r	c	false
c	u	r	e	false
c	u	r	g	false
c	u	r	i	false
c	u	r	m	false
c	u	r	o	false
c	u	r	p	false
c	u	r	s	false
c	u	r	t	false
c	u	r	u	false
c	u	r	v	false
c	u	r	â	false
c	u	r	ă	false
c	u	r	ș	false
c	u	r	ț	false
c	u	s	-	false
c	u	s	a	false
c	u	s	c	false
c	u	s	e	false
c	u	s	i	false
c	u	s	o	false
c	u	s	p	false
c	u	s	t	false
c	u	s	u	false
c	u	s	ă	false
c	u	t	-	false
c	u	t	a	false
c	u	t	e	false
c	u	t	i	false
c	u	t	n	false
c	u	t	o	false
c	u	t	r	false
c	u	t	u	false
c	u	t	â	false
c	u	t	ă	false
c	u	u	-	false
c	u	u	m	false
c	u	v	a	false
c	u	v	e	false
c	u	v	i	false
c	u	v	â	false
c	u	v	ă	false
c	u	z	-	false
c	u	z	a	false
c	u	z	e	false
c	u	z	i	false
c	u	z	â	false
c	u	z	ă	false
c	u	â	n	false
c	u	ă	-	false
c	u	ă	m	false
c	u	ă	r	false
c	u	ș	-	false
c	u	ș	a	false
c	u	ș	c	false
c	u	ș	e	false
c	u	ș	i	false
c	u	ș	m	false
c	u	ș	n	false
c	u	ș	o	false
c	u	ș	t	false
c	u	ș	u	false
c	u	ș	ă	false
c	u	ț	-	false
c	u	ț	a	false
c	u	ț	e	false
c	u	ț	i	false
c	u	ț	o	false
c	u	ț	u	false
c	u	ț	ă	false
c	v	a	-	true
c	v	a	c	true
c	v	a	d	false
c	v	a	d	true
c	v	a	f	true
c	v	a	h	true
c	v	a	i	true
c	v	a	l	true
c	v	a	m	false
c	v	a	m	true
c	v	a	n	true
c	v	a	p	true
c	v	a	r	false
c	v	a	r	true
c	v	a	s	false
c	v	a	s	true
c	v	a	t	true
c	v	a	u	true
c	v	a	ș	true
c	v	a	ț	true
c	v	e	-	true
c	v	e	a	true
c	v	e	i	true
c	v	e	l	true
c	v	e	n	false
c	v	e	n	true
c	v	e	r	false
c	v	e	s	true
c	v	e	z	true
c	v	e	ș	true
c	v	i	a	true
c	v	i	c	true
c	v	i	d	false
c	v	i	d	true
c	v	i	e	false
c	v	i	e	true
c	v	i	f	true
c	v	i	i	true
c	v	i	l	true
c	v	i	n	false
c	v	i	n	true
c	v	i	o	true
c	v	i	p	false
c	v	i	s	true
c	v	i	t	false
c	v	i	t	true
c	v	i	u	true
c	v	i	ș	true
c	v	o	a	true
c	v	o	r	false
c	v	o	s	true
c	v	o	ș	true
c	v	â	n	true
c	v	ă	-	true
c	v	ă	m	true
c	v	ă	r	true
c	z	e	m	true
c	â	c	â	false
c	â	i	-	false
c	â	i	a	false
c	â	i	e	false
c	â	i	i	false
c	â	i	m	false
c	â	i	n	false
c	â	i	r	false
c	â	i	s	false
c	â	i	t	false
c	â	i	u	false
c	â	i	ș	false
c	â	i	ț	false
c	â	l	c	false
c	â	l	t	false
c	â	l	ț	false
c	â	m	-	false
c	â	m	i	false
c	â	m	p	false
c	â	m	u	false
c	â	n	-	false
c	â	n	c	false
c	â	n	d	false
c	â	n	e	false
c	â	n	i	false
c	â	n	t	false
c	â	n	u	false
c	â	n	z	false
c	â	n	ț	false
c	â	r	-	false
c	â	r	a	false
c	â	r	b	false
c	â	r	c	false
c	â	r	d	false
c	â	r	e	false
c	â	r	i	false
c	â	r	j	false
c	â	r	l	false
c	â	r	m	false
c	â	r	n	false
c	â	r	p	false
c	â	r	t	false
c	â	r	â	false
c	â	r	ă	false
c	â	r	ț	false
c	â	t	-	false
c	â	t	a	false
c	â	t	e	false
c	â	t	i	false
c	â	t	o	false
c	â	t	u	false
c	â	t	v	false
c	â	t	ă	false
c	â	z	-	false
c	â	z	e	false
c	â	z	i	false
c	â	z	u	false
c	â	z	ă	false
c	â	ș	-	false
c	â	ș	e	false
c	â	ș	i	false
c	â	ș	l	false
c	â	ș	t	false
c	â	ș	ă	false
c	â	ț	-	false
c	â	ț	i	false
c	î	n	t	true
c	ă	-	-	false
c	ă	-	-	true
c	ă	a	-	false
c	ă	a	l	false
c	ă	b	e	false
c	ă	c	i	false
c	ă	d	e	false
c	ă	d	i	false
c	ă	d	u	false
c	ă	f	i	false
c	ă	f	t	false
c	ă	f	â	false
c	ă	g	a	false
c	ă	g	u	false
c	ă	i	-	false
c	ă	i	a	false
c	ă	i	b	false
c	ă	i	e	false
c	ă	i	g	false
c	ă	i	i	false
c	ă	i	l	false
c	ă	i	m	false
c	ă	i	n	false
c	ă	i	r	false
c	ă	i	s	false
c	ă	i	t	false
c	ă	i	u	false
c	ă	i	ș	false
c	ă	i	ț	false
c	ă	j	e	false
c	ă	j	i	false
c	ă	l	-	false
c	ă	l	a	false
c	ă	l	c	false
c	ă	l	d	false
c	ă	l	e	false
c	ă	l	i	false
c	ă	l	o	false
c	ă	l	u	false
c	ă	l	z	false
c	ă	l	â	false
c	ă	l	ă	false
c	ă	l	ț	false
c	ă	m	-	false
c	ă	m	a	false
c	ă	m	i	false
c	ă	m	o	false
c	ă	m	â	false
c	ă	m	ă	false
c	ă	n	-	false
c	ă	n	a	false
c	ă	n	c	false
c	ă	n	e	false
c	ă	n	f	false
c	ă	n	g	false
c	ă	n	i	false
c	ă	n	l	false
c	ă	n	o	false
c	ă	n	u	false
c	ă	n	â	false
c	ă	n	ă	false
c	ă	p	a	false
c	ă	p	c	false
c	ă	p	e	false
c	ă	p	i	false
c	ă	p	o	false
c	ă	p	r	false
c	ă	p	t	false
c	ă	p	u	false
c	ă	p	â	false
c	ă	p	ă	false
c	ă	p	ș	false
c	ă	r	-	false
c	ă	r	a	false
c	ă	r	b	false
c	ă	r	c	false
c	ă	r	d	false
c	ă	r	e	false
c	ă	r	i	false
c	ă	r	m	false
c	ă	r	n	false
c	ă	r	o	false
c	ă	r	p	false
c	ă	r	t	false
c	ă	r	u	false
c	ă	r	v	false
c	ă	r	â	false
c	ă	r	î	false
c	ă	r	ă	false
c	ă	r	ț	false
c	ă	s	c	false
c	ă	s	e	false
c	ă	s	i	false
c	ă	s	n	false
c	ă	s	o	false
c	ă	s	u	false
c	ă	s	ă	false
c	ă	t	-	false
c	ă	t	a	false
c	ă	t	e	false
c	ă	t	i	false
c	ă	t	o	false
c	ă	t	r	false
c	ă	t	u	false
c	ă	t	ă	false
c	ă	u	-	false
c	ă	u	a	false
c	ă	u	c	false
c	ă	u	l	false
c	ă	u	n	false
c	ă	u	t	false
c	ă	u	z	false
c	ă	u	ș	false
c	ă	v	e	false
c	ă	v	ă	false
c	ă	z	-	false
c	ă	z	a	false
c	ă	z	e	false
c	ă	z	i	false
c	ă	z	m	false
c	ă	z	n	false
c	ă	z	u	false
c	ă	z	â	false
c	ă	z	ă	false
c	ă	ș	e	false
c	ă	ș	i	false
c	ă	ș	t	false
c	ă	ș	u	false
c	ă	ș	ă	false
c	ă	ț	-	false
c	ă	ț	e	false
c	ă	ț	i	false
c	ă	ț	u	false
c	ă	ț	ă	false
c	ș	a	-	true
c	ș	a	n	true
c	ș	e	-	true
c	ș	e	a	true
c	ș	e	i	true
c	ș	e	l	true
c	ș	e	s	true
c	ș	e	ș	true
c	ș	i	-	false
c	ș	i	-	true
c	ș	i	i	true
c	ș	i	l	true
c	ș	i	m	true
c	ș	i	n	true
c	ș	i	r	true
c	ș	i	s	false
c	ș	i	s	true
c	ș	i	t	true
c	ș	i	ș	true
c	ș	i	ț	true
c	ș	o	a	true
c	ș	o	n	true
c	ș	o	r	true
c	ș	o	v	true
c	ș	t	i	true
c	ș	u	n	true
c	ș	ă	-	true
c	ș	ă	n	true
c	ț	a	c	true
c	ț	a	n	true
c	ț	i	-	false
c	ț	i	a	true
c	ț	i	e	true
c	ț	i	i	true
c	ț	i	l	true
c	ț	i	o	false
c	ț	i	o	true
c	ț	i	u	false
c	ț	i	u	true
c	ț	o	c	true
c	ț	o	n	true
d	a	-	-	false
d	a	b	a	false
d	a	b	i	false
d	a	b	r	false
d	a	c	-	false
d	a	c	a	false
d	a	c	e	false
d	a	c	h	false
d	a	c	i	false
d	a	c	n	false
d	a	c	o	false
d	a	c	r	false
d	a	c	t	false
d	a	c	u	false
d	a	c	ă	false
d	a	c	ț	false
d	a	d	a	false
d	a	d	e	false
d	a	d	i	false
d	a	d	o	false
d	a	d	ă	false
d	a	f	-	false
d	a	f	e	false
d	a	f	i	false
d	a	f	n	false
d	a	f	o	false
d	a	f	r	true
d	a	f	u	false
d	a	g	-	false
d	a	g	a	false
d	a	g	h	false
d	a	g	i	false
d	a	g	o	false
d	a	g	r	false
d	a	g	u	false
d	a	g	ă	false
d	a	h	a	false
d	a	h	i	false
d	a	i	-	false
d	a	i	a	false
d	a	i	b	false
d	a	i	c	false
d	a	i	e	false
d	a	i	j	false
d	a	i	m	false
d	a	i	r	false
d	a	i	s	false
d	a	i	z	false
d	a	i	ș	false
d	a	j	-	false
d	a	j	a	false
d	a	j	d	false
d	a	j	e	false
d	a	j	i	false
d	a	j	m	false
d	a	j	n	false
d	a	j	u	false
d	a	j	â	false
d	a	j	ă	false
d	a	k	-	false
d	a	k	o	false
d	a	k	u	false
d	a	l	-	false
d	a	l	a	false
d	a	l	b	false
d	a	l	b	true
d	a	l	e	false
d	a	l	g	false
d	a	l	i	false
d	a	l	m	false
d	a	l	n	false
d	a	l	o	false
d	a	l	t	false
d	a	l	u	false
d	a	l	â	false
d	a	l	ă	false
d	a	m	-	false
d	a	m	a	false
d	a	m	b	false
d	a	m	e	false
d	a	m	e	true
d	a	m	f	false
d	a	m	i	false
d	a	m	i	true
d	a	m	n	false
d	a	m	o	false
d	a	m	s	false
d	a	m	u	false
d	a	m	â	false
d	a	m	ă	false
d	a	n	-	false
d	a	n	a	false
d	a	n	c	false
d	a	n	c	true
d	a	n	d	false
d	a	n	e	false
d	a	n	g	false
d	a	n	h	false
d	a	n	h	true
d	a	n	i	false
d	a	n	j	false
d	a	n	o	false
d	a	n	s	false
d	a	n	t	false
d	a	n	u	false
d	a	n	ă	false
d	a	n	ț	false
d	a	o	s	false
d	a	p	-	false
d	a	p	e	false
d	a	p	r	false
d	a	p	t	false
d	a	p	u	false
d	a	p	ă	false
d	a	r	-	false
d	a	r	a	false
d	a	r	d	false
d	a	r	e	false
d	a	r	i	false
d	a	r	m	false
d	a	r	n	false
d	a	r	o	false
d	a	r	t	false
d	a	r	t	true
d	a	r	u	false
d	a	r	v	false
d	a	r	w	false
d	a	r	â	false
d	a	r	ă	false
d	a	s	-	false
d	a	s	c	false
d	a	s	e	false
d	a	s	i	false
d	a	s	t	false
d	a	s	u	false
d	a	t	-	false
d	a	t	a	false
d	a	t	c	false
d	a	t	e	false
d	a	t	i	false
d	a	t	o	false
d	a	t	r	false
d	a	t	u	false
d	a	t	â	false
d	a	t	ă	false
d	a	u	-	false
d	a	u	a	false
d	a	u	g	false
d	a	u	m	false
d	a	u	n	false
d	a	v	-	false
d	a	v	a	false
d	a	v	e	false
d	a	v	i	false
d	a	v	r	false
d	a	v	u	false
d	a	v	ă	false
d	a	x	i	false
d	a	z	a	false
d	a	z	e	false
d	a	z	m	false
d	a	z	ă	false
d	a	ș	-	false
d	a	ș	a	false
d	a	ș	c	false
d	a	ș	e	false
d	a	ș	i	false
d	a	ș	o	false
d	a	ș	t	false
d	a	ș	u	false
d	a	ș	ă	false
d	a	ț	e	false
d	a	ț	i	false
d	b	a	-	true
d	b	a	l	true
d	b	e	-	true
d	b	e	a	true
d	b	e	i	true
d	b	e	l	true
d	b	ă	-	true
d	c	e	r	true
d	c	o	r	true
d	c	ă	-	true
d	d	a	-	true
d	d	e	n	true
d	d	e	z	true
d	d	i	s	true
d	d	i	t	true
d	d	i	ț	true
d	d	u	n	true
d	e	-	-	false
d	e	a	-	false
d	e	a	f	false
d	e	a	i	false
d	e	a	j	false
d	e	a	l	false
d	e	a	m	false
d	e	a	n	false
d	e	a	p	false
d	e	a	r	false
d	e	a	s	false
d	e	a	t	false
d	e	a	u	false
d	e	a	z	false
d	e	a	ș	false
d	e	a	ț	false
d	e	b	a	false
d	e	b	e	false
d	e	b	i	false
d	e	b	l	false
d	e	b	o	false
d	e	b	r	false
d	e	b	u	false
d	e	c	-	false
d	e	c	a	false
d	e	c	e	false
d	e	c	h	false
d	e	c	i	false
d	e	c	k	false
d	e	c	l	false
d	e	c	o	false
d	e	c	r	false
d	e	c	t	false
d	e	c	t	true
d	e	c	u	false
d	e	c	v	false
d	e	c	â	false
d	e	c	ă	false
d	e	c	ș	false
d	e	d	a	false
d	e	d	e	false
d	e	d	i	false
d	e	d	o	false
d	e	d	u	false
d	e	d	â	false
d	e	d	ă	false
d	e	e	-	false
d	e	e	a	false
d	e	e	i	false
d	e	e	l	false
d	e	e	n	false
d	e	e	t	false
d	e	e	z	false
d	e	f	-	false
d	e	f	a	false
d	e	f	e	false
d	e	f	i	false
d	e	f	l	false
d	e	f	o	false
d	e	f	r	false
d	e	f	u	false
d	e	f	â	false
d	e	f	ă	false
d	e	g	a	false
d	e	g	e	false
d	e	g	h	false
d	e	g	i	false
d	e	g	l	false
d	e	g	o	false
d	e	g	r	false
d	e	g	u	false
d	e	g	ă	false
d	e	h	a	false
d	e	h	i	false
d	e	h	u	false
d	e	i	-	false
d	e	i	a	false
d	e	i	c	false
d	e	i	d	false
d	e	i	e	false
d	e	i	f	false
d	e	i	i	false
d	e	i	l	false
d	e	i	n	false
d	e	i	o	false
d	e	i	p	false
d	e	i	r	false
d	e	i	s	false
d	e	i	t	false
d	e	i	u	false
d	e	i	ș	false
d	e	j	a	false
d	e	j	d	false
d	e	j	e	false
d	e	j	i	false
d	e	j	o	false
d	e	j	u	false
d	e	l	-	false
d	e	l	a	false
d	e	l	c	false
d	e	l	e	false
d	e	l	f	false
d	e	l	i	false
d	e	l	m	false
d	e	l	n	false
d	e	l	o	false
d	e	l	t	false
d	e	l	u	false
d	e	l	v	false
d	e	l	â	false
d	e	l	ă	false
d	e	m	-	false
d	e	m	a	false
d	e	m	e	false
d	e	m	i	false
d	e	m	i	true
d	e	m	n	false
d	e	m	o	false
d	e	m	p	false
d	e	m	u	false
d	e	m	â	false
d	e	m	ă	false
d	e	n	-	false
d	e	n	a	false
d	e	n	b	false
d	e	n	c	false
d	e	n	d	false
d	e	n	e	false
d	e	n	i	false
d	e	n	o	false
d	e	n	s	false
d	e	n	t	false
d	e	n	u	false
d	e	n	ă	false
d	e	n	ș	false
d	e	n	ț	false
d	e	o	-	false
